product_category,star_rating,review_headline,review_body
Baby,4.0,"good camera, nice features","I like the camera good sleek design, set up was easy on our iphones.  App is OK, alerts could use some work, as they seem to be highly sensitive even at setting &#34;1&#34;. Sound cuts in a out - but thats a app thing not the camera, so I can't fault the product- just the software. Night vison works great.<br />No issues with camera at all.<br /><br />Works perfect on Wifi, Took a bit to get through my firewall (netgear Prosafe Firewall) and Cisco Router, but once I was able to allow the proper rules to allow it through I could access no problem on my iphone on 3G, other wifi networks, or from my Office Computer to spy on the wife and kid ;)"
Baby,5.0,Nice Product,Fits my baby jogger city select stroller great. Great price point. You can fold the stroller with the organizer on the handlebars.
Baby,5.0,"Fun, Colorful Bouncer perfect for busy babies!","Easy assembly, lightweight, easy to move around the house or up/down stairs.  Bright colors are fun for keeping baby's attention and lots of little wheels to spin, rainforest sounds, and hanging toys.  The seat is washable (I don't dry it though) and it spins all the way around so baby has variety of little play areas."
Baby,5.0,Love it!,Bought this for my son and his wife. Works great! We all have it linked to our devices allows quit time sleeps.
Baby,5.0,Worth every penny!,Provides clear audio & video. Control music & light conveniently through withbaby app on your smart phone. Only flaw is that there is a few seconds delay on audio & video.
Baby,5.0,Great pacifiers,"My 9 month old sleeps with one Wubbanub in her mouth, and one in each hand. I keep a stash of them in my car so I can easily pop a new one back over to her when she chucks it out of her carseat. The monkey is my favorite because it's dark colored - makes it easy for her to see it on her white bed sheet in the middle of the night so she can pop it back in."
Baby,5.0,Rainforest Jumperoo,"I read all the reviews and was not sure I made the right decision for my grandson. It worked out perfectly and he enjoys playing with all the toys, looking around, and jumping."
Baby,1.0,Item missing from orders,"Order #103-7180037-2533839, I purchased a lot of items for my sisters new baby. I recently found out the wubbanub brown monkey, plush toy pacifier was left out, what can be done for this item to be sent or refunded to me. My sister and I live in different states so I just found out."
Baby,5.0,Diono stroller organizer,This is a great add on to any stroller that doesnt come with a cupholder or parent organizer which is a must for parents who like to have there phone drinks and keys in front of them :)
Baby,5.0,Great console for any stroller.,"Have used this with out bob revolution, britax b agile, city select. Has worked with each one and fits fine."
Baby,5.0,Love it,"This was my daughters favorite toy from 3 to 6 months. She loved it so much, I had to purchase a back up just in case."
Baby,5.0,Wow,My son loves this toy he can play with it for hours. Very colorful and it made for a happy baby and happy momma
Baby,5.0,Great Exercizer,"This jumperoo has really made my grandson happy.  He loves to jump and he loves all the little toys and gadgets on it.  He has choices, jump or play, and he laughs the whole time.  We put him in it for short periods of time during the day, and I love the expression on his face when we do."
Baby,4.0,cute monkey,It is great to have the monkey attached. I wish that there was a way to detach and reattach the pacifier.I am just sad that my little one doesn't want a pacifier.
Baby,5.0,A Very Nice Mobile,I bought this for my grandson.  He was very entertained.  The characters are colorful and the music is soothing.  I definitely would buy again.
Baby,3.0,Not very easy to put together...,"Not very easy to put together... There are many other mobiles out there that are better, require less assembly, are more visually stimulating... Stick with the baby Einstein mobile..."
Baby,5.0,Great for kids,I put my kids snack in this and they eat it in the stroller. It holds a lot and holds their drink in place!
Baby,4.0,Great additional storage,"We bought 2 of these, one for each side of our city mini double stroller. They fit well in the allotted space and provide some much needed organization.  You can fit a water bottle in each of the designated spot, perhaps a can of soda, but not a much bigger drink.  There isn't a ton of room but I am pleased with the purchase as a place to stick my keys, cell phone.  I would suggest this product to a friend."
