marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,49194790,R2EETJ7K3FTP7G,B0011TMGKG,155169415,Lamaze Logan the Lion Play and Grow (Discontinued by Manufacturer),Baby,5.0,19.0,21.0,N,Y,The Lion that Changes Lives,"I remember the first time I heard Rachmaninoff's Prelude in G Minor and I imagine it's the same way kids feel when they leave the world of black and white panda toys or board books and come face to face with Logan the Lion.<br /><br />\\""This is what I'm talking about,\\"" they must think, their eyes greedily devouring the bright red mane and the explosion of colors that stream away from it. \\""I don't know what those blue and green circles are called,\\"" I imagine them saying, \\""but I'm going to eat them up--and that purple star too--even if it means I have to puke out a rainbow!\\""<br /><br />Logan the Lion is that good. He's a sensorial blast of different textures and bright colors. He's cheerful. And he's an unforgettable introduction to the wonderful world of colors. \\""That black and white stuff is OK,\\"" they must think while raising Logan up in their hands, in sync with a rising smile, \\""but this is what life is all about.\\""",2010-02-13
US,51636593,R294SG7KW87GQP,B000SMWUPS,630106451,Sunshine Kids Stroller Accessory Buggy Buddy (Discontinued by Manufacturer),Baby,1.0,9.0,10.0,N,Y,Don't waste your money,I bought this thinking it would be easier than the city mini parent console for double strollers and I didn't want to spend the money. I should have just spent the $30 because this broke within the first month. It is made from cheap material and the straps are very weak. My strap broke and I wound up having to throw it away while we were on vacation so I had no cup holder. Save your money and don't bother with this product.,2010-02-13
US,12218264,R25GQSDEMECBQZ,B000SMWUPS,630106451,Sunshine Kids Stroller Accessory Buggy Buddy (Discontinued by Manufacturer),Baby,5.0,0.0,0.0,N,Y,Love it,"My life is divided into two: before I purchased this item and after :-).  It was an essential for my baby jogger. I put there my cell phone, keys, water bottle etc. Very sturdy. Love it.",2010-02-15
US,51603873,R1GB06D81RYX90,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,Our daughter loves it!,We bought this for our 8 week old daughter when we transitioned her to te criband she loves it. One of her first smiles was at this mobile. It plays music and has a nightlight. It kind of lulls her to sleep. We recommend it,2010-02-16
US,43705896,R3CCP6M90YBH36,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,2.0,5.0,6.0,N,N,"Can't Use if Your Top Rail is > 3 & 3/4""","I wish there had been some way to tell before ordering, but this mobile will not fit your crib if your top rail is any bigger than about 3 and 3/4 inches tall.  There is a plastic lip on the upper back side of the mobile that is supposed to rest on the top of your crib rail - no problem so far - but there is also a lower lip a few inches down.  If your rail doesn't fit between these two lips, you can still tighten the clamp, but the mobile won't lay flat against the crib, and it could easily be bumped and fall on the baby and/or scratch the crib. I have the Babyletto Mercer crib, and the top rail is just about 1/4\\"" too tall for the mobile.     It is too bad because it is a wonderful mobile - I loved the bright colors, adorable animals, leaf movement, and musical choices (though the rainforest one was especially quiet). The music is not grating, static-y, or tinny sounding like so many baby products.  If there were any way I could keep this, I would.  Hopefully, I can find a similar one that attaches differently.",2010-02-16
US,14379514,R250NMQKIOFWPD,B001LF3YQK,733469195,"Skip Hop Baby Swipe Baby Wipes Case with Button Slide and Attachable Strap, Red",Baby,2.0,3.0,3.0,N,Y,don't waste your money,"I am still using this thing because it kind of works, I guess. But it seems to be really cheaply made. The red sliding button does not slide easily, so it is not a one handed function, which was supposed to be the whole point right? And it pops off easily (my 2 year old pulled it right off in seconds). I don't mind the bulkiness that others have mentioned, because it does hold a lot of wipes, which I appreciate. But it doesn't snap tightly enough, so the wipes will dry out if you you are not very careful. The strap is a nice idea in theory, but I would be to afraid the thing would pop open if I tried to hang it from a stroller handle or something. Bottom line: just go with the little huggies one filled with wipes that you can get at almost any local store.",2010-02-17
US,50134821,R23S7ZGY1YJ2CT,B000SMWUPS,630106451,Sunshine Kids Stroller Accessory Buggy Buddy (Discontinued by Manufacturer),Baby,3.0,3.0,3.0,N,Y,its ok...,"I bought this for my Maclaren Techno Stroller and at first I loved it. BUT if you forget to take it off before folding the stroller it gets bent horribly and its hard to flatten back out. THEN one of the straps came off after only 3 weeks of use. I sewed it back on, but it was hard to go throught the thick material. Over all I would not buy this item again. I have a Munkin Cup holder that I use for my Camelbak water bottle now.  I wish it worked better, its a great idea",2010-02-17
US,35500790,R22SMK9KOGC1Q,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,ON THE LIST OF MUST HAVES!!,"As a Grandmother of twin girls. I can tell you this is the best investment I have made thus far, and I am a Grandma so you know I have made many..lol The mobile makes the girls happy and they light up when they see it moving and the leaves going up and down. The characters are so cute and colorful. This mobile would accent any decor!! I had the old wind up type prior to receiving this one, and though it was cute, it always annoyed them both when it stopped, along with the loud clanking of winding it back up,  the disturbance of CLANK, CLANK, CLANK was both annoying and inconvenient. This wonderful mobile buys me the time that I need to prepare bottles, or change a diaper while the other is enjoying the music rainforest show!! I love it because they love it, it is convenient and the babies sleep so well undisturbed. With twins, one baby can easily awake the other, but with one tiny click the soothing music begins and the characters move around and they are back into their peaceful sleep. Fisher Price I have always loved your toys, and grew up with them myself. I am impressed with the way you have kept up with new and innovative ways of entertaining babies/kids. You have really outdone yourself with this mobile and I love the crib aquarium soother of which I will be leaving a review about as well. Thank you from my twins and I!! Amazon, you again exceeded my expectations by delivering my package BEFORE estimated delivery date. You have outstanding service and deserve KUDOS as well!! I see a long relationship into the future!! :)",2010-02-19
US,14689903,R1WSC5X4QPZT1O,B002VX0A40,58064041,"Lamaze Early Development Toy, Dee Dee the Dragon (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,Adorable,My 2 month old loves it.  I hang it on her swing and she stares and smiles at it all the time.,2010-02-24
US,43286215,R27QNYK2KXQDWQ,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,N,Long Lasting!,I love this mobile!!! I wish they made more like this. The best features are when they get older you can take the top part off and still leave the music part attached to the crib and when they are old enough they can hit the buttons themselves to start the music.  I had planned to save this mobile for my 2nd baby but my son is now almost 3 and still uses this every night!  If he wakes up in the night he can easily reach up and touch one of the buttons.  It even has a little night light in it.  I think I've only changed the batteries twice.  Now that I am getting ready to have another baby (even though my decor is not this rain forest theme) I am seriously considering getting another one of these!! It's well worth the money.,2010-02-27
US,51126844,R2JC61SALILE6D,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,4.0,0.0,0.0,N,N,"Great mobile, doesn't fit on crib","I really like this mobile.  There are 4 music choices - all of which sound nice.  And, the mobile has lots of bright colors, which attract the baby's attention.  There are also options for increasing the volume, turning off the motion, and turning off the light.  My only complaint is that it doesn't fit on my son's crib (Babyletto Modo Crib), so I had to attach it to a short chair instead.  My son can look at it when he's in his bouncy seat.  I've heard that mobiles can hinder sleep when they are attached to the crib, so I'm not too worried about having the mobile as entertainment for my son in his chair instead of on his crib.",2010-03-01
US,34524891,RR4PKGSRG405Q,B002B4OVWG,450475749,Wubbanub Infant Plush Toy Pacifier - Monkey,Baby,5.0,0.0,0.0,N,Y,so cute,This is a wonderful and fun way to keep track of your baby's paci.  My daughter is not really a paci baby but she does love her monkey.  It also makes it easy for little ones to find their paci while in the crib.,2010-03-04
US,15152331,R1AMCR9JXPQ7SH,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,So far so good!,"This mobile is cute and easy to assemble.  Haven't turned it on yet (note to self: get D batteries!), so I can't attest to quality or staying power.  I really like that it can convert into a music box/nightlight for later stages.  For those who are wondering about attachment, it essentially hooks onto the back of the crib and is tightened with a big plastic nut.  I was a little worried about fit as I have a sleigh-style crib, but it was not a problem, and feels plenty sturdy. Can't wait to see it in action!",2010-03-04
US,41302797,RSYVXEL78T6Z0,B002B4OVWG,450475749,Wubbanub Infant Plush Toy Pacifier - Monkey,Baby,3.0,0.0,0.0,N,Y,wubbanubb monkey,"THe seller was great the monkey was shipped fast! But, my daughter is 3 months old so obviously cant do much wear and tear on anything yet. And the monkey's ear was coming off, the thread unraveled after about a month. Not cool, especially because with shippping it cost me $19 to get this for her. i expected it to last much longer!",2010-03-06
US,51911358,R39W60OYTHQU75,B000SMWUPS,630106451,Sunshine Kids Stroller Accessory Buggy Buddy (Discontinued by Manufacturer),Baby,5.0,0.0,0.0,N,N,Works GREAT with a Mutsy 4 Rider!,"Used with my Mutsy 4rider light. Doesn't slide down handle, stays in place. Leveled. Holds all my items and doesn't tilt at all. I love it.",2010-03-07
